mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7488550186157227,0.03978094855484916,0.0039250850677490234,0.00016456188507034286,1.0,,l2,saga,"{'C': 1, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.4728294815740162,0.4728294815740162,0.47033104309806373,0.444375,0.464375,0.46494800124921926,0.01074047777893253,1
1.379807138442993,0.0830190214992475,0.004044246673583984,0.00010177613019585763,10.0,,l2,saga,"{'C': 10, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.44097439100562147,0.4572142410993129,0.4415990006246096,0.42875,0.4625,0.4462075265459088,0.012165376347353991,2
0.20002384185791017,0.012818699499638847,0.0038210391998291016,0.00015344813863072976,0.1,,l2,saga,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.4297314178638351,0.44846970643347905,0.44597126795752656,0.431875,0.45125,0.4414594784509681,0.00888553302208553,3
0.2168297290802002,0.013554114473744956,0.004312276840209961,0.00020758392495447435,0.01,,l2,saga,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.4166146158650843,0.434103685196752,0.43660212367270457,0.41625,0.446875,0.4300890849469082,0.01194474965819002,4
14.454476594924927,1.1621464401173776,0.0035263538360595704,0.0006423772192989716,10.0,balanced,l2,saga,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.41161773891317927,0.4203622735790131,0.42286071205496567,0.395625,0.394375,0.4089681449094316,0.01200707568759861,5
17.533858489990234,0.9023193683566797,0.00493168830871582,0.0014669984331794647,0.1,balanced,l2,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.3541536539662711,0.34291068082448467,0.4453466583385384,0.33,0.388125,0.37210719862585884,0.04139654819801756,6
15.739700508117675,0.07719995016023672,0.0040934085845947266,0.00013849185068146112,1.0,balanced,l2,saga,"{'C': 1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.4122423485321674,0.3853841349156777,0.3454091193004372,0.29875,0.134375,0.31523212054965644,0.09820783986806776,7
0.2712829113006592,0.009669127949689315,0.0042021751403808595,0.0003655151497619811,0.01,balanced,l2,saga,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.301686445971268,0.29918800749531543,0.30918176139912557,0.30125,0.311875,0.3046362429731418,0.00495807532621498,8
